Datetime,Screen Name,Name,text_clean,text_preprocessed,sentiment
2022-05-28 07:48:28+00:00,yourliebeee,Notyourlookingfor,cepet cepet mulai dah kuliah offline bosen di kosan mulu temen temen yg lain blm pada balik semarang,"['cepet', 'cepet', 'dah', 'kuliah', 'offline', 'bosen', 'kosan', 'mulu', 'temen', 'temen', 'yg', 'blm', 'semarang']",positive
2022-05-28 07:31:30+00:00,bcotieaja,tosðŸ¥‚,gw blom pernah vaksin sama sekali bisa kuliah offline ga ya ini disuruh isi forum lagi,"['gw', 'blom', 'vaksin', 'kuliah', 'offline', 'ga', 'ya', 'suruh', 'isi', 'forum']",positive
2022-05-28 07:11:00+00:00,Aayyusr_,Ayu Sri Rahayuâœ¨,rekomendasi rok  skirt yang cocok di pake pas kuliah offline atau jalanÂ² start ribu  ribuan  a thread,"['rekomendasi', 'rok', 'skirt', 'cocok', 'pake', 'pas', 'kuliah', 'offline', 'jalan', 'start', 'ribu', 'ribu', 'a', 'thread']",positive
2022-05-28 07:01:58+00:00,Askrlfess,Askrlfess,askrl kuliah offline seminggu berapa kali dateng ke kampus,"['askrl', 'kuliah', 'offline', 'minggu', 'kali', 'dateng', 'kampus']",positive
2022-05-28 06:55:06+00:00,verybunnys,Ë—ËË‹ nda Â´ËŽË—,ji kalo kuliah offline gini kali yaa pas di kelas,"['ji', 'kalo', 'kuliah', 'offline', 'gin', 'kali', 'yaa', 'pas', 'kelas']",positive
2022-05-28 06:36:12+00:00,luvminiahn,ran,menyemangatiku sebelum kuliah offline,"['semangat', 'kuliah', 'offline']",negative
2022-05-28 06:23:22+00:00,luvminiahn,ran,huaa hari ini ada kuliah offline,"['huaa', 'kuliah', 'offline']",negative
2022-05-28 06:23:21+00:00,drinkwuater,syeila,outfitnya cocok buat kuliah offline semester depan,"['outfitnya', 'cocok', 'kuliah', 'offline', 'semester']",positive
2022-05-28 06:02:06+00:00,nvrhanna,ãƒãƒ³ãƒŠðŸŒ¸,i luv my besties fajrin fira lili yg selalu sabar membangunkan q dikala kuliah offline maupun online xixi,"['i', 'luv', 'my', 'besties', 'fajrin', 'fira', 'lili', 'yg', 'sabar', 'bangun', 'q', 'kala', 'kuliah', 'offline', 'online', 'xixi']",positive
2022-05-28 05:52:22+00:00,madlyinwuf,lili,pernah pas kelas lagi buat podcast udah di kampus dari pagi selesainya siang sih tapi sore ada kuliah offline keâ€¦,"['pas', 'kelas', 'podcast', 'udah', 'kampus', 'pagi', 'selesai', 'siang', 'sih', 'sore', 'kuliah', 'offline', 'ke']",negative
2022-05-28 05:07:26+00:00,selctan,Rafka,makin kesini ternyata circle pas kuliah apalagi offline emang sepenting itu,"['kesini', 'circle', 'pas', 'kuliah', 'offline', 'emang', 'penting']",positive
2022-05-28 05:05:48+00:00,chelyboy,rachel,wkwkwkwk ada mana posisinya ceritanya itu itu aja dg ending yg sama misal kmrn cerita katanya trauma sama cowo tâ€¦,"['wkwkwkwk', 'posisi', 'cerita', 'aja', 'dg', 'ending', 'yg', 'kmrn', 'cerita', 'trauma', 'cowo', 't']",negative
2022-05-28 04:57:36+00:00,hinatasshy,gratata,baru sekali kuliah offline pulang pulang langsung dikerokin merah semuaðŸ¤§,"['kuliah', 'offline', 'pulang', 'pulang', 'langsung', 'dikerokin', 'merah', 'semua']",negative
2022-05-28 04:47:34+00:00,elsnran_,cil.,ceritanya lagi pulkam hari senin belum balik ke kosan karna online terus hari selasa pagi sebelum setengah  haruâ€¦,"['cerita', 'pulkam', 'senin', 'kosan', 'karna', 'online', 'selasa', 'pagi', 'haru']",negative
2022-05-28 04:45:03+00:00,masyrfawt,If,bibir kering jerawat muncul senin first time kuliah offline dahlah,"['bibir', 'kering', 'jerawat', 'muncul', 'senin', 'first', 'time', 'kuliah', 'offline', 'dah']",negative
2022-05-28 04:19:51+00:00,collegemenfess,COLLE FORGER,cm gimana rasanya kuliah offline bentar lg sender mau offline aga takutðŸ˜”,"['cm', 'gimana', 'kuliah', 'offline', 'bentar', 'lg', 'sender', 'offline', 'aga', 'takut']",negative
2022-05-28 03:56:08+00:00,PacarnyaBanyak,softboy,kuliah offline males bet,"['kuliah', 'offline', 'males', 'bet']",negative
2022-05-28 03:54:29+00:00,himaska_unri,HIMASKA FMIPA UNRI,kegiatan ini dilaksanakan secara offline di gedung kuliah fmipa unri ruang  yang dimulai pada pukul  wib kâ€¦,"['giat', 'laksana', 'offline', 'gedung', 'kuliah', 'fmipa', 'unri', 'ruang', 'wib', 'k']",positive
2022-05-28 03:50:13+00:00,Rotankayu_5,Ahmad Alif,ciee kuliah offline semangat,"['ciee', 'kuliah', 'offline', 'semangat']",positive
2022-05-28 03:44:34+00:00,phiyton,aul,ya kangen aja gt kangen ribet bareng sama tmn kangen ngantin bareng di fakultasâ€¦,"['ya', 'kangen', 'aja', 'gt', 'kangen', 'ribet', 'bareng', 'tmn', 'kangen', 'ngantin', 'bareng', 'fakultas']",positive
2022-05-28 03:11:03+00:00,poorasfck,laut,lawak bgt dosennn kuliah online uasnya offline,"['lawak', 'bgt', 'dosennn', 'kuliah', 'online', 'uasnya', 'offline']",negative
2022-05-28 03:09:50+00:00,heemollie,sharfina ðŸ£,udah lama banget nggak jbjb pasca gue udah masuk offline kuliah bulan depan gue udah uas moga bisa hybe cb enhypen nanti bulan juli ini,"['udah', 'banget', 'nggak', 'jbjb', 'pasca', 'gue', 'udah', 'masuk', 'offline', 'kuliah', 'gue', 'udah', 'uas', 'moga', 'hybe', 'cb', 'enhypen', 'juli']",negative
2022-05-28 02:58:54+00:00,akusebelbanget,Diah ðŸ“–ðŸ“š,mang kuliah offline bikin stres â˜ºï¸ðŸ™ðŸ»,"['mang', 'kuliah', 'offline', 'bikin', 'stres', '']",negative
2022-05-28 02:52:39+00:00,seahuniverse,gal,satu fakultas stress grgr info kuliah offlineâ˜ºï¸ðŸ™,"['fakultas', 'stress', 'grgr', 'info', 'kuliah', 'offline']",negative
2022-05-28 02:40:49+00:00,min9yuwie_k,à°‡ â—â€¿â—œ à°‡ | semi rest.,gapapa nder aku juga gapunya temen udh smt  karena online terus selama kuliah tapi karena skrg uâ€¦,"['gapapa', 'nder', 'gapunya', 'temen', 'udh', 'smt', 'online', 'kuliah', 'skrg', 'u']",positive
2022-05-28 02:17:20+00:00,Sahambat00,akun healing,weekend kali ini bersama mbaeh ðŸ˜ƒ adek udah kuliah offline mamake otw jakarta ðŸ’ªðŸ¼,"['weekend', 'kali', 'mbaeh', '', 'adek', 'udah', 'kuliah', 'offline', 'mamake', 'otw', 'jakarta', '']",positive
2022-05-28 02:14:23+00:00,yoxunjung,7th. Tefcy Wright.,kuliah offline hr sabtu tu bikin mles bgddd plagi siank jam  à«®â‚â€¢á·„â€‰à¡‡â€‰â€¢á·…â‚Žáƒ,"['kuliah', 'offline', 'hr', 'sabtu', 'tu', 'bikin', 'mles', 'bgddd', 'plagi', 'siank', 'jam', '', '', '']",negative
2022-05-28 02:13:26+00:00,chochoochipsz,Racun shopeeðŸ’…,rekomendasi totebag persiapan kuliah offline under kâ£ï¸,"['rekomendasi', 'totebag', 'siap', 'kuliah', 'offline', 'under', 'k']",positive
2022-05-28 01:55:11+00:00,nyariperKarra,si short temper,hr ini kuliah offline jam set gue cht natha dr jam set msh ceklis  gue siapâ€ trs gue chat lg krn ud mau jam â€¦,"['hr', 'kuliah', 'offline', 'jam', 'set', 'gue', 'cht', 'natha', 'dr', 'jam', 'set', 'msh', 'ceklis', 'gue', '', 'trs', 'gue', 'chat', 'lg', 'krn', 'ud', 'jam', '']",negative
2022-05-28 01:30:59+00:00,onoff_m,meyaaaaa,yok dibagi yok pengalaman ngekostnya biar bisa hemat ntar kalo kuliah offline lagi cm,"['yok', 'bagi', 'yok', 'alam', 'ngekostnya', 'biar', 'hemat', 'ntar', 'kalo', 'kuliah', 'offline', 'cm']",positive
2022-05-28 01:20:01+00:00,i_aintyourbae,kaelky,aku maren kuliah offline sweater doang sih,"['maren', 'kuliah', 'offline', 'sweater', 'doang', 'sih']",positive
2022-05-28 00:58:58+00:00,cocobubb,urvh,bayangin kuliah offline udh takuddddd,"['bayangin', 'kuliah', 'offline', 'udh', 'takuddddd']",negative
2022-05-28 00:50:24+00:00,hyubhyukkie,Olaaa,dingin bgt pagi ini mana hujan trs hrs kuliah offline ðŸ˜”,"['dingin', 'bgt', 'pagi', 'hujan', 'trs', 'hrs', 'kuliah', 'offline', '']",negative
2022-05-28 00:41:42+00:00,A1le4_,Al.,gw semenjak kuliah offline boro sempet main twitter,"['gw', 'semenjak', 'kuliah', 'offline', 'boro', 'sempet', 'main', 'twitter']",negative
2022-05-28 00:34:55+00:00,lagi_patah_hati,Orang Paling Ga Worth it untuk dimiliki,sabtu kuliah offline,"['sabtu', 'kuliah', 'offline']",negative
2022-05-28 00:34:33+00:00,UrHotChocolatee,Sweet BabyðŸŒ»,masih pagi udah ujan dingin banget anjirrr pen bobo lagi tapi kuliah offline,"['pagi', 'udah', 'ujan', 'dingin', 'banget', 'anjirrr', 'pen', 'bobo', 'kuliah', 'offline']",negative
2022-05-28 00:33:10+00:00,asrolence,ðŸ’ SYAA ðŸ’ /fb ya,mna ada kuliah offline pagi iniðŸ˜­ðŸ˜­ðŸ˜­,"['mna', 'kuliah', 'offline', 'pagi', 'ini']",negative
2022-05-27 23:37:45+00:00,Askrlfess,Askrlfess,baliknya karena rob aku bilang mungkin semester  nanti aku ga di unnes lagi karena ikut mbkm liburan semester inâ€¦,"['balik', 'rob', 'bilang', 'semester', 'ga', 'unnes', 'mbkm', 'libur', 'semester', 'in']",positive
2022-05-27 23:12:49+00:00,iampipahhh_,bakpaomaniss,ada yg online dan ada yg offline kak tergantung mau amâ€¦,"['yg', 'online', 'yg', 'offline', 'kak', 'gantung', 'am']",positive
2022-05-27 23:08:39+00:00,C8H9N02,á¯½à¸¡à¸°à¸¡à¹ˆà¸§à¸‡,ga terlalu depan degdegan ga belakang juga takut ga denger bgt dan ga fokus   masuk sendiri kareâ€¦,"['ga', 'degdegan', 'ga', 'takut', 'ga', 'denger', 'bgt', 'ga', 'fokus', 'masuk', 'kare']",negative
2022-05-27 22:58:16+00:00,maman__mumun,ujang maman,rataÂ² kalo pas kuliah offline pulang jam segini ðŸ¤£,"['rata', 'kalo', 'pas', 'kuliah', 'offline', 'pulang', 'jam', 'gin', '']",negative
2022-05-27 22:36:47+00:00,willyells,Tuhan Yesus,isuk wes mendang mendung wae ngeneki yakin arep kuliah offline,"['isuk', 'wes', 'dang', 'mendung', 'wae', 'ngeneki', 'arep', 'kuliah', 'offline']",negative
2022-05-27 22:36:47+00:00,ppalxxx,Lapo,pas kuliah offline sering mandi jam segini  daerah setiabudhi pula,"['pas', 'kuliah', 'offline', 'mandi', 'jam', 'gin', 'daerah', 'setiabudhi']",negative
2022-05-27 22:03:51+00:00,tiadhoui,Rachmi Mutiadewi,ðŸ“† mulai kuliah program pendampingan s kusa dan program persiapan bahasa arab dan ilmu syarâ€™iy tanggal  juli â€¦,"['', 'kuliah', 'program', 'damping', 's', 'kusa', 'program', 'siap', 'bahasa', 'arab', 'ilmu', 'syar', '', 'iy', 'tanggal', 'juli', '']",positive
2022-05-27 21:35:14+00:00,yaudahsihta,Genta,bgst mimpi kuliah offline horor banget anjir,"['bgst', 'mimpi', 'kuliah', 'offline', 'horor', 'banget', 'anjir']",negative
2022-05-27 20:56:34+00:00,Uniqbutikid,UNIQ BUTIK,untuk kamu yang sudah aktif kuliah offline kini waktunya cari outfit yang nyaman untuk kuliah maupun hangout rhupâ€¦,"['aktif', 'kuliah', 'offline', 'cari', 'outfit', 'nyaman', 'kuliah', 'hangout', 'rhup']",positive
2022-05-27 20:08:35+00:00,suninoureyes__,alxx,jd kgn kuliah offline tp gakdehðŸ˜³,"['jd', 'kgn', 'kuliah', 'offline', 'tp', 'gakdeh']",negative
2022-05-27 19:37:07+00:00,infosedihbgt,c h a c h a .,yaallah orang baeeeek kenapa dah segala pindah kesana  jujurlyyy sahabat di kuliah yg bener sahabaat cmn samaâ€¦,"['yaallah', 'orang', 'baeeeek', 'dah', 'pindah', 'kesana', 'jujurlyyy', 'sahabat', 'kuliah', 'yg', 'bener', 'sahabaat', 'cmn', 'sama']",positive
2022-05-27 18:53:44+00:00,whothfckistnyom,tenyom,aneh banget kuliah sabtu offline,"['aneh', 'banget', 'kuliah', 'sabtu', 'offline']",negative
2022-05-27 18:32:09+00:00,lovurmoon,urmoon,badanku sakit padahal g abis nguli cuman tadi kuliah dah offline aja,"['badan', 'sakit', 'g', 'abis', 'nguli', 'cuman', 'kuliah', 'dah', 'offline', 'aja']",negative
2022-05-27 18:11:03+00:00,zetalubna,zetty,seminggu ini senengggg berasa kuliah offline beneran ke kampus tiap hari tapi gak kelas cuman kumpul temen,"['minggu', 'senengggg', 'asa', 'kuliah', 'offline', 'beneran', 'kampus', 'gak', 'kelas', 'cuman', 'kumpul', 'temen']",positive
2022-05-27 17:48:11+00:00,elricaptrr,el,lagi beresin file kuliah buat dibaca baca krn sabtu ini mau field trip seneng bgtt akhirnya offline meskipun blum  ðŸ˜­,"['resin', 'file', 'kuliah', 'baca', 'baca', 'krn', 'sabtu', 'field', 'trip', 'neng', 'bgtt', 'offline', 'blum', '']",positive
2022-05-27 17:33:40+00:00,juyolatte_,Aul,bahkan kuliah juga ga si temen gue yang negeri waktu offline telat sampe  jam lebih aja tetep di bolehiâ€¦,"['kuliah', 'ga', 'si', 'temen', 'gue', 'negeri', 'offline', 'telat', 'sampe', 'jam', 'aja', 'tetep', 'boleh']",negative
2022-05-27 17:33:15+00:00,RadyaAlif,Radya,rasanya nostalgia sekali nongkrong di warkop deket kampus with the boiz kaya masih jaman kuliah offline ðŸ˜‚,"['nostalgia', 'nongkrong', 'warkop', 'deket', 'kampus', 'with', 'the', 'boiz', 'kaya', 'jaman', 'kuliah', 'offline', '']",positive
2022-05-27 16:26:09+00:00,adeknyaseulgi,mey | please mention after dm ðŸ˜­,gak kebayang klo pas kuliah nasib pergaulan ku sama kyk smk  ngenest dan sedih banget deh masa kuliah ku walaupâ€¦,"['gak', 'bayang', 'klo', 'pas', 'kuliah', 'nasib', 'gaul', 'ku', 'kyk', 'smk', 'ngenest', 'sedih', 'banget', 'deh', 'kuliah', 'ku', 'walaup']",negative
2022-05-27 16:25:13+00:00,ganarianggi,Marxwell,manifesting kuliah offline,"['manifesting', 'kuliah', 'offline']",positive
2022-05-27 16:21:42+00:00,kinndiin,nin â€“ia,terpantau offline sebulan isinya kuliah gt nugas gt rapat gt nangis gt rapat gt praktikum gt revisi laprak gt nangis gt nugas gt repeat,"['pantau', 'offline', 'bulan', 'isi', 'kuliah', 'gt', 'nugas', 'gt', 'rapat', 'gt', 'nang', 'gt', 'rapat', 'gt', 'praktikum', 'gt', 'revisi', 'laprak', 'gt', 'nang', 'gt', 'nugas', 'gt', 'repeat']",negative
2022-05-27 16:18:01+00:00,Rebrebahan,angel money,nahkann kawan waktu kuliah online sama offline udah beda geng lagii emng pada saatnya akan tereliminasi ðŸ¤¡,"['nahkann', 'kawan', 'kuliah', 'online', 'offline', 'udah', 'beda', 'geng', 'lagi', 'emng', 'eliminasi', '']",negative
2022-05-27 16:10:03+00:00,convomfs,ðŸ’­,ðŸ’­ ini kan baru mau kuliah offline dan aku baru pertama bgt mau tanya kalo ke kelas nanti perlu bawa laptop ga ya bâ€¦,"['', 'kuliah', 'offline', 'bgt', 'kalo', 'kelas', 'bawa', 'laptop', 'ga', 'ya', 'b']",positive
2022-05-27 16:03:51+00:00,hyunjjn_,ndyy rill rbuyÂ¡| help rt ðŸ“Œ,dah lah gue mau tidur besok gue vaksin bosster omg ni kalo gk wajib karena kuliah offline ogah gue  ðŸ˜­ðŸ˜­,"['dah', 'gue', 'tidur', 'besok', 'gue', 'vaksin', 'bosster', 'omg', 'ni', 'kalo', 'gk', 'wajib', 'kuliah', 'offline', 'ogah', 'gue', '']",negative
2022-05-27 15:58:10+00:00,HEEC4RT_,ty â˜…,ya allah besok kuliah offline pagi hari sabtu kuliah,"['ya', 'allah', 'besok', 'kuliah', 'offline', 'pagi', 'sabtu', 'kuliah']",negative
2022-05-27 15:48:55+00:00,panpanday_,ð™˜ð™ð™–ð™˜ð™ð™– â˜ï¸,nahh ini  gua pdhl kuliah offline cuma  seminggu sekali doang keseringan di kost gabut trs laper gofâ€¦,"['nahh', 'gua', 'pdhl', 'kuliah', 'offline', 'minggu', 'doang', 'sering', 'kost', 'gabut', 'trs', 'laper', 'gof']",positive
2022-05-27 15:13:11+00:00,ninuninnn_,Â°Â°,cm udah smt  gapernah ikut kegiatan ato organisasi ga pandai bersosialisasi cuma punya temen  blm pernah kuliahâ€¦,"['cm', 'udah', 'smt', 'gapernah', 'giat', 'ato', 'organisasi', 'ga', 'pandai', 'sosial', 'temen', 'blm', 'kuliah']",negative
2022-05-27 15:11:08+00:00,collegemenfess,COLLE FORGER,cm kakak dan temen yg udah offline boleh saran gaa kalo kuliah mendingan bawa totebag atau ransel terus jg bawâ€¦,"['cm', 'kakak', 'temen', 'yg', 'udah', 'offline', 'saran', 'gaa', 'kalo', 'kuliah', 'mending', 'bawa', 'totebag', 'ransel', 'jg', 'baw']",positive
2022-05-27 15:07:04+00:00,memerasmu,metâˆ†,bismillah kuliah offlineðŸ¤²ðŸ¼ðŸ™ðŸ»,"['bismillah', 'kuliah', 'offline']",positive
2022-05-27 15:05:16+00:00,collegemenfess,COLLE FORGER,cm kuliah offline pertama kali di semester  terus ikut program kampus mengajar juga menurut kalian gimana yay or nay,"['cm', 'kuliah', 'offline', 'kali', 'semester', 'program', 'kampus', 'ajar', 'gimana', 'yay', 'or', 'nay']",positive
2022-05-27 14:55:46+00:00,pcyyxsehun,bensu,kmrn bilang nya dosen nyuruh terakhir hari ini tiwas aku begadang ga bljr buat hari minggu trs pagi nya kuliah ofâ€¦,"['kmrn', 'bilang', 'nya', 'dosen', 'nyuruh', 'tiwas', 'begadang', 'ga', 'bljr', 'minggu', 'trs', 'pagi', 'nya', 'kuliah', 'of']",negative
2022-05-27 14:49:11+00:00,drnkdzd,ÙŽ,sorry ya gak bisa update banyakbanyak wkwk mana sekarang lama bgt lagi kalo update wkwk if anyone noticed masuk kâ€¦,"['sorry', 'ya', 'gak', 'update', 'banyakbanyak', 'wkwk', 'bgt', 'kalo', 'update', 'wkwk', 'if', 'anyone', 'noticed', 'masuk', 'k']",negative
2022-05-27 14:26:21+00:00,blueeevelvet_,salðŸ¦„,semenjak kuliah offline jarang bgt nonton,"['semenjak', 'kuliah', 'offline', 'jarang', 'bgt', 'nonton']",negative
2022-05-27 14:21:30+00:00,pondnaravit_p,Kazuha mains,jaman kuliah offline hampir jarang make listrik kosan soalnya ðŸ¤£,"['jaman', 'kuliah', 'offline', 'jarang', 'make', 'listrik', 'kosan', '']",positive
2022-05-27 14:20:27+00:00,darlanamericano,lanaðŸbri,ðŸ˜­ðŸ˜­loh kuliah jg masi onlen kah blum full offline,"['loh', 'kuliah', 'jg', 'mas', 'onlen', 'kah', 'blum', 'full', 'offline']",negative
2022-05-27 14:15:02+00:00,sbmptnfess,Use PTN! for Menfess â€” SBMPTNFESS,ptn kalau universitas terbuka itu kan basic nya kuliah online ya itu kalau mau full kuliah offline bisa yang tauâ€¦,"['ptn', 'universitas', 'buka', 'basic', 'nya', 'kuliah', 'online', 'ya', 'full', 'kuliah', 'offline', 'tau']",positive
2022-05-27 14:12:26+00:00,NadillaJp3,Nadilla Jp,galau brutal doi msi mikirin mantan gmn mau dipepet ðŸ˜¢  yuk offline kuliah bs bareng dia till the end,"['galau', 'brutal', 'doi', 'msi', 'mikirin', 'mantan', 'gmn', 'pepet', '', 'yuk', 'offline', 'kuliah', 'bs', 'bareng', 'till', 'the', 'end']",positive
2022-05-27 14:06:58+00:00,yedamfess,YEDAM BASE | ON!,yedam udh kuliah pernah dibilang waktu fansign offline  ðŸ¢,"['yedam', 'udh', 'kuliah', 'bilang', 'fansign', 'offline', '']",positive
2022-05-27 14:04:18+00:00,AinunSutiara01,Ainun Sutiara,aku bagian yang  berarti lagian aku di rumah terus baju baru mana ada uang juga ga cukup merepotâ€¦,"['rumah', 'baju', 'uang', 'ga', 'repot']",negative
2022-05-27 14:00:30+00:00,fnfzyah06,zia,rencana mau beli ini buat kuliah offline nanti,"['rencana', 'beli', 'kuliah', 'offline']",positive
2022-05-27 13:57:31+00:00,collegemenfess,COLLE FORGER,sender mau uas offline ntar senin di saat kuliah full daring tiba katanya mau nyoba uas offlineðŸ˜­ðŸ¥±  warga colleâ€¦,"['sender', 'uas', 'offline', 'ntar', 'senin', 'kuliah', 'full', 'daring', 'nyoba', 'uas', 'offline', 'warga', 'colle']",negative
2022-05-27 13:54:47+00:00,Latenightdrive4,lim forger,kalo offline kuliah di kelas wajib nobar horror,"['kalo', 'offline', 'kuliah', 'kelas', 'wajib', 'nobar', 'horror']",positive
2022-05-27 13:53:13+00:00,nurumihaf,É‘ldÉ‘ðŸ•Š,semester depan kuliah akan offline  ya,"['semester', 'kuliah', 'offline', 'ya']",positive
2022-05-27 13:51:42+00:00,namakuabib,ababeby,perbanyak kuliah offline bertemu dia membuat diriku bahagia,"['banyak', 'kuliah', 'offline', 'temu', 'diri', 'bahagia']",positive
2022-05-27 13:48:07+00:00,akungalaoo,Calon sukses,help rt  wts want to sell tiket swaraya  day pass  festival  juni   idr k incl tax  alasan jual kuliaâ€¦,"['help', 'rt', 'wts', 'want', 'to', 'sell', 'tiket', 'swaraya', 'day', 'pass', 'festival', 'juni', 'idr', 'k', 'incl', 'tax', 'alas', 'jual', 'kulia']",negative
2022-05-27 13:47:06+00:00,TheKosFather,Pak Kos Galak,bocoran dari insider indip kuliah offline tembalang city siap nampung  mahasiswa belum polines poltekkes dâ€¦,"['bocor', 'insider', 'indip', 'kuliah', 'offline', 'tembalang', 'city', 'nampung', 'mahasiswa', 'polines', 'poltekkes', 'd']",positive
2022-05-27 13:46:16+00:00,Fanvun,susu pisang,iya njir  enak bgt kuliah offline punya temen banyak ðŸ˜­,"['iya', 'njir', 'enak', 'bgt', 'kuliah', 'offline', 'temen', '']",positive
2022-05-27 13:45:09+00:00,daisyasteria,Ù‹,sebenenrya bedanya bukan di s s s nya sih tapi pelajaran hidup yg dia dapet selama kuliah walaupunâ€¦,"['sebenenrya', 'beda', 's', 's', 's', 'nya', 'sih', 'ajar', 'hidup', 'yg', 'dapet', 'kuliah', 'walaupun']",positive
2022-05-27 13:36:51+00:00,todayisdevi,rh,mental karena kuliah offline bener nguras energi wkwkwwk,"['mental', 'kuliah', 'offline', 'bener', 'nguras', 'energi', 'wkwkwwk']",negative
2022-05-27 13:34:51+00:00,sarangdawon,Jiya.,besok berpetualang nyoba transit kayaknya seru gak sih wkwkwkwkwk  berarti mulai bsok matraman udh bisa dipakeâ€¦,"['besok', 'tualang', 'nyoba', 'transit', 'kayak', 'seru', 'gak', 'sih', 'wkwkwkwkwk', 'bsok', 'matraman', 'udh', 'dipake']",positive
2022-05-27 13:27:38+00:00,magiciansin,sin. | vminâ‰ï¸,ni semua grgr kuliah offline udah gue jompo trs charging energy gue lama istirahat tidur abis kelas bisa smpe  jam,"['ni', 'grgr', 'kuliah', 'offline', 'udah', 'gue', 'jompo', 'trs', 'charging', 'energy', 'gue', 'istirahat', 'tidur', 'abis', 'kelas', 'smpe', 'jam']",negative
